Video ID,Comment ID,Published At,Updated At,Likes,Comment Text,BERT Label,confidence,True Label,predicted_label
xjDjIWPwcPU,Ugxr7MkaSwSYUZo3T-Z4AaABAg,2023-01-29T04:16:26Z,2023-01-29T04:16:26Z,0,Black panther 2018,NON_HATE,0.9688392878,NON_HATE,NON_HATE
xjDjIWPwcPU,Ugyj156OEHCSN0cpXrV4AaABAg,2023-01-28T19:44:15Z,2023-01-28T19:44:15Z,1,Even wakandaforever was awesome,NON_HATE,0.9732857943,NON_HATE,NON_HATE
xjDjIWPwcPU,Ugy7QGoMJVLzV4Oj6yV4AaABAg,2023-01-28T19:41:35Z,2023-01-28T19:41:35Z,0,The movie was amazing,NON_HATE,0.9747612476,NON_HATE,NON_HATE
xjDjIWPwcPU,UgwpR5Dw2q9N7s2benl4AaABAg,2023-01-28T09:35:11Z,2023-01-28T09:37:03Z,0,"I don't know why the media keep targeting specific people and demonizing them, like when black panther attack the muslim terrorists who force women to wear hijab and then kill them all. The thing is, I don't know why the media never mension that the Nazis were Christians protestants and burned alive more than 4 million jews in WW2 and don't forget that there is no movie shows how the Christian schools killed and tortured the native Americans. Can you guys find another enemy because it's become so old. Is there a movie on the capital attack. I don't think so 🤔.",HATE,0.6232017875,NON_HATE,NON_HATE
xjDjIWPwcPU,UgwGh8YK75IRqkGhFlZ4AaABAg,2023-01-17T12:39:13Z,2023-01-17T12:39:13Z,0,Black Panther 1 🔥🔥>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> Fake Panther 2,NON_HATE,0.9095934033,NON_HATE,NON_HATE
xjDjIWPwcPU,Ugxg2qADos3g3-y7dMJ4AaABAg,2023-01-17T10:02:14Z,2023-01-17T10:02:14Z,1,1:52 sequel bought me here,NON_HATE,0.9750130773,NON_HATE,NON_HATE
xjDjIWPwcPU,UgxezcWWAd8GaUYz1gt4AaABAg,2023-01-17T04:35:34Z,2023-01-17T04:35:34Z,0,Black panther show us how beautiful a culture is while it is fiction but it is an emotion🖤,NON_HATE,0.8756751418,NON_HATE,NON_HATE
xjDjIWPwcPU,UgzslKPiv3DMJNKagON4AaABAg,2023-01-16T07:04:24Z,2023-01-16T07:04:24Z,0,1:58 seoul?,NON_HATE,0.9770951271,NON_HATE,NON_HATE
xjDjIWPwcPU,Ugx4Ix14xyY2UsJKuzN4AaABAg,2023-01-16T00:17:05Z,2023-01-16T00:17:05Z,0,It’s been 5 years and 3 years since this trailer dropped and since Chadwick’s passing. RIP CHADWICK BOSEMAN,NON_HATE,0.9634364247,NON_HATE,NON_HATE
xjDjIWPwcPU,UgzHmNH3SLmwfkYkWBh4AaABAg,2023-01-12T00:31:59Z,2023-01-12T00:31:59Z,1,God loves yall,NON_HATE,0.9756916165,NON_HATE,NON_HATE
xjDjIWPwcPU,UgyWjHLFQ7rf60JHzw54AaABAg,2023-01-12T00:31:53Z,2023-01-12T00:31:53Z,1,RIP Chadwick Boseman,NON_HATE,0.9474619031,NON_HATE,NON_HATE
xjDjIWPwcPU,Ugz0DYrUlzoYl7tOD6l4AaABAg,2023-01-03T20:10:00Z,2023-01-03T20:10:00Z,0,I neva freeze!,NON_HATE,0.9736757278,NON_HATE,NON_HATE
xjDjIWPwcPU,UgxhDiJBZhMyf6oXRAp4AaABAg,2022-12-27T18:08:14Z,2022-12-27T18:08:14Z,1,"""I've seen Gods, I've seen Aliens, but I have never seen intelligent Black people.   How much more are your hiding?"" Were not hiding it, YOU'RE hiding it. lol!🤣",NON_HATE,0.9120275974,,NON_HATE
xjDjIWPwcPU,UgxrwbRA6Rlf-zAfVYp4AaABAg,2022-12-24T11:53:25Z,2022-12-24T11:53:25Z,0,one of the best mcu trailer and definetly one of the best mcu movie,NON_HATE,0.967563808,NON_HATE,NON_HATE
xjDjIWPwcPU,UgwZS6wGj8IDNR96Jdt4AaABAg,2022-12-21T15:12:48Z,2022-12-21T15:12:48Z,0,to this day one of the best films of all time,NON_HATE,0.9709142447,NON_HATE,NON_HATE
xjDjIWPwcPU,UgxojbQ5WhsHffTqr414AaABAg,2022-12-20T08:18:28Z,2022-12-20T08:18:28Z,1,Hero Legend King,NON_HATE,0.9474619031,NON_HATE,NON_HATE
xjDjIWPwcPU,Ugz6_H_l0tMD8qu4rKF4AaABAg,2022-12-20T04:53:56Z,2022-12-20T04:53:56Z,0,Just another lousy movie! 😳,NON_HATE,0.9575604796,NON_HATE,NON_HATE
xjDjIWPwcPU,UgzI9x5jfbs7ts17HAF4AaABAg,2022-12-19T05:11:02Z,2022-12-19T05:11:02Z,17,The person who mixed the music and beat for this trailer must have earned a huge raise cause it single handedly made countless people want to watch this movie.,NON_HATE,0.9718673825,NON_HATE,NON_HATE
xjDjIWPwcPU,Ugxf73beby8mi9pRofh4AaABAg,2022-12-15T09:42:45Z,2022-12-15T09:42:45Z,1,Trailer doesn’t do the movie justice,NON_HATE,0.9647471905,NON_HATE,NON_HATE
xjDjIWPwcPU,UgzjgiuYfAhUgQHDLUZ4AaABAg,2022-12-14T16:28:15Z,2022-12-14T16:28:15Z,0,I will Black panter you!!!!!,NON_HATE,0.5124101639,NON_HATE,NON_HATE
xjDjIWPwcPU,UgzriLKewwuPiG8s2a54AaABAg,2022-12-13T12:21:07Z,2022-12-13T12:21:07Z,0,"great character is marvel's batman as black widow, vigilante, black cat and blacklash, great trailer wonderful movie! brazil!",NON_HATE,0.9635486007,NON_HATE,NON_HATE
xjDjIWPwcPU,UgzO9CmS6qCnXngfkpJ4AaABAg,2022-12-10T10:12:50Z,2022-12-10T10:12:50Z,1,This movies is the greatest movie ever crafted,NON_HATE,0.9717758298,NON_HATE,NON_HATE
xjDjIWPwcPU,UgwEa8HlKxOpGcf6-cF4AaABAg,2022-12-05T15:31:07Z,2022-12-05T15:31:07Z,29,This still one of the greatest trailers eveeeer,NON_HATE,0.9702603221,NON_HATE,NON_HATE
xjDjIWPwcPU,Ugy7hd7wQ-3gWiN7hnp4AaABAg,2022-12-04T18:07:33Z,2022-12-04T18:07:33Z,1,show me my respect!! 😊 😏 & 🎉 bow down!! 😊,NON_HATE,0.8735083342,NON_HATE,NON_HATE
xjDjIWPwcPU,UgyyXFQ5sIU1K8SPE6d4AaABAg,2022-12-03T17:22:16Z,2022-12-03T17:22:16Z,105,One of the most epic trailers of all time. legend!!,NON_HATE,0.9739639163,NON_HATE,NON_HATE
xjDjIWPwcPU,UgwFKn-dMKKjMQTewA54AaABAg,2022-12-02T16:19:08Z,2022-12-02T16:19:08Z,0,6ddfdfsg😎,NON_HATE,0.9780728221,NON_HATE,NON_HATE
xjDjIWPwcPU,UgynAkfvUC25MCJeFmt4AaABAg,2022-12-02T02:29:52Z,2022-12-02T02:29:52Z,0,0:22 theme?,NON_HATE,0.9769027233,NON_HATE,NON_HATE
xjDjIWPwcPU,UgyDKfWx8CmsuMaZcHZ4AaABAg,2022-12-01T20:15:31Z,2022-12-01T20:15:31Z,2,"After all thesse years, Killmonger hair style always got me.",NON_HATE,0.9754369855,NON_HATE,NON_HATE
xjDjIWPwcPU,UgxL2k94RND81RikAth4AaABAg,2022-12-01T10:21:09Z,2022-12-01T10:21:09Z,0,REST IN PEACE MY FRIEND KING CHADWICK😭😭😭😭 i miss him,NON_HATE,0.9584696889,NON_HATE,NON_HATE
xjDjIWPwcPU,Ugw6saIIM3m9FYky_f94AaABAg,2022-12-01T02:38:08Z,2022-12-01T02:38:08Z,1,What's the theme songs ? Please tell me if anyone knows,NON_HATE,0.9759202003,NON_HATE,NON_HATE
xjDjIWPwcPU,UgyqrUVp2ggajje0Do94AaABAg,2022-11-30T03:05:17Z,2022-11-30T03:05:17Z,1,ong the soundtrack carries this movie,NON_HATE,0.9715164304,NON_HATE,NON_HATE
xjDjIWPwcPU,UgxzpDQ3EQerklfO8Qp4AaABAg,2022-11-29T15:15:33Z,2023-02-03T18:52:19Z,2,Black panther 2 should have been made earlier,NON_HATE,0.9749557376,NON_HATE,NON_HATE
xjDjIWPwcPU,Ugxn6bPSzt8RJWbiX2N4AaABAg,2022-11-29T01:48:53Z,2022-11-29T01:48:53Z,2,always getting goosebumps to that beat playing as they enter wakanda,NON_HATE,0.9481880069,NON_HATE,NON_HATE
xjDjIWPwcPU,UgxkdEDj8fy2LHbuOX54AaABAg,2022-11-28T15:38:46Z,2022-11-28T15:38:46Z,0,The King,NON_HATE,0.9724235535,NON_HATE,NON_HATE
xjDjIWPwcPU,UgxugLDwW3WOgwvk9ex4AaABAg,2022-11-28T12:04:15Z,2022-11-28T12:04:15Z,0,"There would never be other REAL King like Chadwick 👑🖤
I’ve watched Wakanda Forever today .. and made me cry the entire movie!! The pain of missing him is almost unbearable 🖤💙👑🖤",NON_HATE,0.9227727652,NON_HATE,NON_HATE
xjDjIWPwcPU,UgxgFDZ0njqEDnEnGzx4AaABAg,2022-11-27T19:40:02Z,2022-11-27T19:40:02Z,1,Black pantherHave a son he might be at the next Black Panther Black Panther 3,NON_HATE,0.9676147103,NON_HATE,NON_HATE
xjDjIWPwcPU,Ugx9poBaJcXIRGnRVXN4AaABAg,2022-11-25T18:24:25Z,2022-11-25T18:24:25Z,1,Baddest trailer that still gives me goosebumps.. that and infinity war 2nd trailer,NON_HATE,0.9669668078,NON_HATE,NON_HATE
